id,name,Tipo de Comida,x,y,district,star,min_price,max_price,status
1891,Desayuno Power al Paso,Fast-Food,-12.0593893,-77.0540979,BREÃ‘A,43,21,87,Funcionando
1892,Restaurant Mari - Lurin,Comida Peruana,-12.2799157,-76.8498911,LURIN,40,12,165,Funcionando
1893,Polleria Caporal,Polleria,-11.8793451,-77.0187827,CARABAYLLO,43,21,134,Funcionando
1894,La Laguna Restaurant Campestre,Comida Peruana,-11.8363889,-77.0683333,CARABAYLLO,36,14,143,Funcionando
1895,ALOHA FOOD PARK,Comida Peruana,-12.402369,-76.7742504,SANTA MARIA DEL MAR,50,23,99,Funcionando
1896,ANTICUCHERIA PEYES,Parrilla,-11.8954919,-77.03515,CARABAYLLO,34,8,115,Funcionando
1897,Shimaya Ramen,Comida China,-12.0738217,-77.0558691,PUEBLO LIBRE,45,23,122,Funcionando
1898,EN SU PUNTO,Fast-Food,-12.2310948,-76.8653318,PACHACAMAC,50,30,159,Funcionando
1899,Calle 8 Fast food,Fast-Food,-11.8891579,-77.0375558,CARABAYLLO,46,6,106,Funcionando
1900,G&S Chicken-pollos y Parrillas,Polleria,-11.8798568,-77.0193839,CARABAYLLO,37,15,113,Funcionando
1901,Maki Lovers Carabayllo,Comida China,-11.8847462,-77.0346068,CARABAYLLO,45,3,162,Funcionando
1902,babyshower liseth,Comida Peruana,-12.2790533,-76.8661363,LURIN,50,14,110,Funcionando
1903,Tratos,Fast-Food,-11.9052506,-77.0310736,CARABAYLLO,40,26,83,Funcionando
1904,ROKYÂ´S,Polleria,-12.0541662,-76.9642063,SANTA ANITA,38,29,82,Funcionando
1905,Restaurante Coreano Ho & Min,Comida China,-12.0819773,-77.0356669,LINCE,50,19,155,Funcionando
1906,La CabaÃ±a del Pez,Comida Peruana,-11.8477069,-77.0945985,PUENTE PIEDRA,50,10,101,Funcionando
1907,La Dolce Nena,Panaderia,-12.0660645,-77.0533883,BREÃ‘A,27,24,116,Funcionando
1908,El Corral Restaurante Polleria - Chifa - Cevicheria,Comida Peruana,-11.8665861,-77.0632097,PUENTE PIEDRA,40,20,147,Funcionando
1909,CHIFA KAM,Comida China,-12.0860051,-77.0326587,LINCE,45,17,159,Funcionando
1910,El Repechaje,Comida Peruana,-12.089269,-77.0271561,LINCE,37,9,124,Funcionando
1911,D'YOMAR,Comida Peruana,-12.3889859,-76.7725632,SAN BARTOLO,45,25,150,Funcionando
1912,Polleria Chifa El Dorado,Polleria,-11.8813548,-77.0230692,CARABAYLLO,47,18,114,Funcionando
1913,Perroquet Restaurant (Country Club Lima Hotel),Comida Peruana,-12.0980531,-77.0484356,SAN ISIDRO,47,6,92,Funcionando
1914,La Tertulia RestoBar,Comida Peruana,-11.8998972,-77.0330819,CARABAYLLO,38,12,145,Funcionando
1915,RESTAURANT YUKI'S,Comida Peruana,-12.2743588,-76.8694046,LURIN,50,27,158,Funcionando
1916,Entre Amigos RestoBar,Comida Peruana,-11.8816929,-77.0233521,CARABAYLLO,49,28,119,Funcionando
1917,Restaurante Puro Norte,Comida Peruana,-11.8433381,-77.0046718,CARABAYLLO,40,18,130,Funcionando
1918,Casa Campo Restaurante,Comida Peruana,-11.9103873,-77.0777852,PUENTE PIEDRA,30,15,157,Funcionando
1919,Restaurante casero,Comida Peruana,-11.891332,-77.039799,CARABAYLLO,50,4,86,Funcionando
1920,Polleria La Fogata,Polleria,-11.8845853,-77.0345506,CARABAYLLO,45,12,148,Funcionando
1921,Chicharroneria Justina,Chicharroneria,-11.8939609,-77.031237,CARABAYLLO,42,22,132,Funcionando
1922,Restaurant Buen Paladar,Comida Peruana,-11.8594853,-77.0472325,CARABAYLLO,40,29,114,Funcionando
1923,Brily,Comida Peruana,-12.0729,-77.0654334,PUEBLO LIBRE,35,5,148,Funcionando
1924,PALERMO - GELATERIA,Postres,-11.8709258,-77.0732599,PUENTE PIEDRA,50,30,108,Funcionando
1925,Restaurante Las Delicias de DoÃ±a Alicia,Postres,-11.874446,-77.0307559,CARABAYLLO,46,29,110,Funcionando
1926,Yogurt SANTA NATURA,Postres,-12.1529036,-76.8326799,PACHACAMAC,40,16,164,Funcionando
1927,Restaurant Haydee,Comida Peruana,-12.2437844,-76.9195204,VILLA EL SALVADOR,50,4,127,Funcionando
1928,Broster Monica,Fast-Food,-12.1024998,-76.8748033,PACHACAMAC,47,19,134,Funcionando
1929,SATO Kitchen Atelier & Wine Boutique,Comida Peruana,-12.0994006,-77.0364728,SAN ISIDRO,44,18,120,Funcionando
1930,Restaurante Paredes,Comida Peruana,-12.3927227,-76.7741465,SANTA MARIA DEL MAR,30,17,138,Funcionando
1931,Restaurant Paladar NorteÃ±o,Comida Peruana,-11.8740361,-77.0280506,CARABAYLLO,40,22,90,Funcionando
1932,Restaurante  Sabores de mi Peru ,Comida Peruana,-12.1694577,-77.0261721,CHORRILLOS,50,6,118,Funcionando
1933,Pikolini Restaurante,Comida Peruana,-11.8959667,-77.0376781,CARABAYLLO,39,11,157,Funcionando
1934,Las Terrazas De Carabayllo,Comida Peruana,-11.8925214,-77.0277042,CARABAYLLO,43,7,102,Funcionando
1935,Corochanos Cilindros,Parrilla,-11.8554951,-77.0388616,CARABAYLLO,50,17,92,Funcionando
1936,El LeÃ±ador,Parrilla,-11.8552379,-77.037736,CARABAYLLO,40,22,118,Funcionando
1937,Restaurante marleni,Cafeteria,-11.9833665,-76.8937343,LURIGANCHO,50,21,135,Funcionando
1938,PERU CACAO,Cafeteria,-12.0461595,-77.0294132,LIMA,43,3,168,Funcionando
1939,polleria chifa el Ancashino,Polleria,-11.8435232,-77.101578,PUENTE PIEDRA,50,3,139,Funcionando
1940,Rigor's Burger,Fast-Food,-11.8724823,-77.0182873,CARABAYLLO,41,13,103,Funcionando
1941,MultiPizzas,Pizzeria,-11.901906,-77.0363212,CARABAYLLO,40,7,107,Funcionando
1942,Pizza Hut,Pizzeria,-12.0719092,-77.0576899,PUEBLO LIBRE,42,22,138,Funcionando
1943,DONDOH,Comida Peruana,-12.1061598,-77.0370454,SAN ISIDRO,45,4,138,Funcionando
1944,JamaBar,Comida Peruana,-11.896146,-77.034314,CARABAYLLO,47,3,158,Funcionando
1945,D-Rodolfo Restaurant Catering,Comida Peruana,-12.0737618,-77.0146835,LA VICTORIA,50,17,112,Funcionando
1946,Fusion Restaurante Carabayllo,Mariscos,-11.8591938,-77.0461974,CARABAYLLO,41,4,164,Funcionando
1947,Cevicheria ANDRe,Mariscos,-11.8572063,-77.0713565,PUENTE PIEDRA,50,16,153,Funcionando
1948,La Bajada de Alejo,Comida Peruana,-12.1169719,-77.026602,MIRAFLORES,50,19,89,Funcionando
1949,RESTAURANTES - CEVICHERIA ISLA DORADA,Mariscos,-11.8649173,-77.0852595,PUENTE PIEDRA,30,6,86,Funcionando
1950,Pueblo Libre,Comida Peruana,-12.0803963,-77.066189,PUEBLO LIBRE,47,5,104,Funcionando
1951,ANITA RestoBar,Comida Peruana,-11.8711534,-77.0295071,CARABAYLLO,50,8,118,Funcionando
1952,LOS TIOS,Comida Peruana,-12.2498497,-76.8871579,LURIN,30,17,122,Funcionando
1953,Restaurant Bar Regiones Gourmet,Comida Peruana,-11.8591028,-77.0456929,CARABAYLLO,39,30,104,Funcionando
1954,Restaurant La CabaÃ±a De Toty,Comida Peruana,-11.8830322,-77.0189678,CARABAYLLO,42,27,88,Funcionando
1955,Restaurante Mary,Comida Peruana,-11.8642919,-77.0780966,PUENTE PIEDRA,35,23,155,Funcionando
1956,Raja Tabla Carabayllo,Comida Peruana,-11.879856,-77.0201658,CARABAYLLO,38,25,165,Funcionando
1957,La CabaÃ±a,Polleria,-12.0174433,-76.884651,ATE,40,5,112,Funcionando
1958,Pizzas Pastas Joel,Pizzeria,-11.895062,-77.0329974,CARABAYLLO,50,13,160,Funcionando
1959,Pizza Hut,Pizzeria,-12.0713823,-77.0612695,PUEBLO LIBRE,41,22,88,Funcionando
1960,Michi's tacos y burritos,Comida Mexicana,-11.8852182,-77.0714672,PUENTE PIEDRA,50,15,87,Funcionando
1961,El Gusto es Tuyo,Cafeteria,-12.1023376,-77.0363493,SAN ISIDRO,50,10,87,Funcionando
1962,Latarche,Cafeteria,-11.8972197,-77.0338235,CARABAYLLO,41,13,110,Funcionando
1963,Restaurant Secretos Del Mar,Mariscos,-11.8951797,-77.0354073,CARABAYLLO,38,17,111,Funcionando
1964,Sangucheria El Chinito,Fast-Food,-12.0491663,-77.0408414,LIMA,44,15,155,Funcionando
1965,Raja Tabla Carabayllo,Fast-Food,-11.8799212,-77.0201509,CARABAYLLO,42,11,106,Funcionando
1966,King Shawarma,Comida India,-11.9021063,-77.0359935,CARABAYLLO,44,8,136,Funcionando
1967,De Kaza,Comida Peruana,-12.2768566,-76.8696008,LURIN,50,22,141,Funcionando
1968,La Cocina De Ariana,Comida Peruana,-12.2309631,-76.8633637,PACHACAMAC,50,21,143,Funcionando
1969,Cevicheria Restaurant AltoMar,Mariscos,-11.8934658,-77.0381957,CARABAYLLO,38,23,82,Funcionando
1970,Restaurante,Comida Peruana,-12.22929,-76.8599251,PACHACAMAC,40,29,97,Funcionando
1971,Chicharroneria Las Gringuitas Cajamarquinas,Chicharroneria,-11.830397,-76.9981105,CARABAYLLO,41,30,132,Funcionando
1972,Pollo Loco,Polleria,-11.8900719,-77.0263431,CARABAYLLO,40,14,110,Funcionando
1973,De la selva su huarique,Comida Peruana,-11.8799493,-77.0194636,CARABAYLLO,40,8,131,Funcionando
1974,Pollo Loco,Polleria,-11.8315806,-77.0713395,CARABAYLLO,39,16,155,Funcionando
1975,Restaurant Cevicheria,Mariscos,-11.8586542,-77.0049548,CARABAYLLO,30,17,108,Funcionando
1976,Chifa Asia,Comida China,-11.9915574,-77.0630364,INDEPENDENCIA,39,26,103,Funcionando
1977,La Jungla Restaurante y Bar,Comida Peruana,-11.8552922,-77.020146,CARABAYLLO,35,10,132,Funcionando
1978,Restaurante La Caleta de Goyito,Comida Peruana,-11.8757425,-77.035492,CARABAYLLO,43,23,133,Funcionando
1979,El PESCADITO DEL SABOR,Mariscos,-12.0118951,-76.9359991,LURIGANCHO,25,20,121,Funcionando
1980,Fuente De Soda Restaurant Papito,Fast-Food,-11.8635866,-77.021753,CARABAYLLO,30,30,96,Funcionando
1981,Mandarina Coffee & Juice Bar,Cafeteria,-12.1184889,-76.8139194,CIENEGUILLA,50,13,107,Funcionando
1982,Restaurant Cevicheria Aroma Huanuco,Mariscos,-11.8801912,-77.020582,CARABAYLLO,38,14,144,Funcionando
1983,Chancho Villa BBQ,Parrilla,-11.8262934,-77.0419364,CARABAYLLO,37,8,160,Funcionando
1984,Jugueria Hilda,Jugueria,-11.8655233,-77.0767407,PUENTE PIEDRA,45,6,83,Funcionando
1985,Bembos,Fast-Food,-12.0561548,-77.037505,LIMA,38,30,92,Funcionando
1986,Mery Brosters y Hamburguesas,Fast-Food,-11.9212726,-77.044243,COMAS,40,3,160,Funcionando
1987,Restaurante San Pedro,Comida Peruana,-11.8475274,-77.0954056,PUENTE PIEDRA,40,18,131,Funcionando
1988,Marleny Restaurant,Comida Peruana,-12.4822315,-76.7970175,PUCUSANA,40,25,117,Funcionando
1989,Sebastian Burgers,Polleria,-12.0827289,-77.035746,LINCE,46,12,114,Funcionando
1990,Polleria y Restaurante Kokoroâ€™s,Polleria,-11.8921548,-77.0390811,CARABAYLLO,30,13,129,Funcionando
1991,La Flor,Polleria,-11.8970529,-77.0288095,CARABAYLLO,43,24,128,Funcionando
1992,Restaurant Vilma,Comida Peruana,-12.0895987,-77.0745406,MAGDALENA DEL MAR,50,20,128,Funcionando
1993,El Sazon de la LeÃ±a,Polleria,-11.8745246,-77.0158406,CARABAYLLO,39,27,93,Funcionando
1994,TawiWong,Comida China,-11.8780609,-77.0198556,CARABAYLLO,45,29,119,Funcionando
1995,COMODORO CEVICHERIA Bar (Yacht Club Pucusana),Mariscos,-12.47943,-76.7965447,PUCUSANA,50,25,140,Funcionando
1996,Mediterraneo,Polleria,-11.878867,-77.0306443,CARABAYLLO,10,25,90,Funcionando
1997,Museo Larco Cafe-Restaurant,Cafeteria,-12.0720564,-77.0709764,PUEBLO LIBRE,47,20,88,Funcionando
1998,Restaurante Paso Obligao,Comida Peruana,-12.1980008,-76.99895,CHORRILLOS,30,11,99,Funcionando
1999,La Bodega de la Trattoria - BorgoÃ±o,Comida Italiana,-12.1118922,-77.0330866,MIRAFLORES,44,27,89,Funcionando
2000,Leponde & Vulcano Grill,Parrilla,-12.0069778,-77.0890049,SAN MARTIN DE PORRES,38,19,156,Funcionando
2001,Los CLAVELES,Comida Peruana,-11.8545596,-77.0094928,CARABAYLLO,42,6,112,Funcionando
2002,La Olla ArequipeÃ±a,Comida Peruana,-11.8596494,-77.0321068,CARABAYLLO,39,9,158,Funcionando
2003,Susy Chiken,Polleria,-12.4596372,-76.7529123,PUCUSANA,50,29,141,Funcionando
2004,EL DIA QUE ME QUIERAS,Pizzeria,-11.882321,-77.0326956,CARABAYLLO,46,22,168,Funcionando
2005,Polleria - Pio Brasas,Polleria,-12.4675142,-76.753888,PUCUSANA,50,16,147,Funcionando
2006,PARDOS GRILL,Polleria,-11.8301204,-77.0570712,CARABAYLLO,38,16,99,Funcionando
2007,Polleria Pacos Bill,Polleria,-11.8571242,-77.0479882,CARABAYLLO,40,19,104,Funcionando
2008,Restaurant La Ollita de Sabina,Comida Peruana,-11.9869672,-77.0865016,SAN MARTIN DE PORRES,20,5,112,Funcionando
2009,KFC,Fast-Food,-12.0718001,-77.0985323,SAN MIGUEL,38,25,116,Funcionando
2010,CHICHARRONERIA LA SABROSA,Chicharroneria,-11.8852927,-77.03019,CARABAYLLO,50,26,98,Funcionando
2011,Polleria chotano,Polleria,-11.8767271,-77.0175781,CARABAYLLO,50,8,105,Funcionando
2012,Restaurant peÃ±a Algas Marinas,Mariscos,-12.0544328,-76.9617753,ATE,30,18,92,Funcionando
2013,El Ruedo RestoBar Lucyana,Comida Peruana,-11.8977285,-77.0325831,CARABAYLLO,46,16,132,Funcionando
2014,SABOR INCA,Bar,-12.0456971,-77.0282874,LIMA,50,22,95,Funcionando
2015,Donde Walter,Comida Peruana,-11.9763931,-76.7698796,CHACLACAYO,47,23,144,Funcionando
2016,Restaruante El CALIPSO,Comida Peruana,-11.8723099,-77.0293485,CARABAYLLO,41,11,160,Funcionando
2017,Chifa Chinpama,Comida China,-11.8823587,-77.0337766,CARABAYLLO,50,30,135,Funcionando
2018,Pollos a la Brasa Valentina,Polleria,-11.8859052,-77.0349282,CARABAYLLO,30,15,170,Funcionando
2019,Los Delfines Su Cevicheria,Mariscos,-11.8942132,-77.0374374,CARABAYLLO,37,29,103,Funcionando
2020,Restorant La Casita,Comida Peruana,-11.9028121,-77.0377228,COMAS,40,13,118,Funcionando
2021,Kinas Sangucheria,Fast-Food,-12.0751235,-77.0803547,SAN MIGUEL,44,21,90,Funcionando
2022,anticucheria y broaster gustos y sabores,Fast-Food,-11.8922914,-77.0386122,CARABAYLLO,40,18,92,Funcionando
2023,Clandestino RestoBar Cultural,Fast-Food,-11.8915209,-77.0320041,CARABAYLLO,46,28,113,Funcionando
2024,Restaurant y Antojitos Dorita,Fast-Food,-11.8914422,-77.0255753,CARABAYLLO,40,8,80,Funcionando
2025,El Real Chicharron,Chicharroneria,-11.9656067,-77.0670858,LOS OLIVOS,50,18,150,Funcionando
2026,Happy Hour,Fast-Food,-12.0454283,-77.0316662,LIMA,50,30,102,Funcionando
2027,Cevicheria,Mariscos,-11.8950767,-77.0353967,CARABAYLLO,30,29,83,Funcionando
2028,Panaderia Caldas,Panaderia,-11.7800489,-77.1624501,ANCON,38,8,156,Funcionando
2029,LongHorn San Miguel,Parrilla,-12.0761543,-77.0836431,SAN MIGUEL,43,11,111,Funcionando
2030,Paprika Restaurante Lima,Polleria,-12.0974499,-77.0557481,SAN ISIDRO,44,5,145,Funcionando
2031,Cevicheria Gusto del Mar,Mariscos,-11.7833372,-77.0219019,CARABAYLLO,50,7,166,Funcionando
2032,CEVICHERIA OLGUITA,Mariscos,-11.8768111,-77.0154858,CARABAYLLO,50,9,156,Funcionando
2033,Rokyâ€™s,Polleria,-12.0728195,-77.0503505,JESUS MARIA,38,16,81,Funcionando
2034,YACUMAMA.A COUNTRY CLUB,Comida Peruana,-11.8781745,-77.0385856,CARABAYLLO,45,10,123,Funcionando
2035,Tiena Cajamarca,Cafeteria,-12.0679858,-77.0484703,BREÃ‘A,39,6,141,Funcionando
2036,Pizzeria Italiana,Pizzeria,-11.9687793,-76.7480612,CHACLACAYO,46,13,128,Funcionando
2037,Hotel la capitana y restaurante,Comida Peruana,-12.0160031,-76.9116548,LURIGANCHO,40,20,114,Funcionando
2038,Restaurant D' Fanny,Comida Peruana,-12.0015572,-76.8698929,LURIGANCHO,50,21,131,Funcionando
2039,Restaurant Yanitza,Comida Peruana,-12.2742471,-76.8692205,LURIN,43,27,152,Funcionando
2040,San Guchito,Cafeteria,-11.9772841,-76.7699001,CHACLACAYO,44,11,158,Funcionando
2041,ASUMARE BROSTERIA RESTAURANT,Fast-Food,-11.8764833,-77.063085,PUENTE PIEDRA,44,13,112,Funcionando
2042,Restaurant Shilita,Comida Peruana,-12.2391215,-76.8839956,LURIN,45,26,116,Funcionando
2043,QUMARA,Comida Peruana,-12.0940322,-77.0273774,SAN ISIDRO,43,27,140,Funcionando
2044,PUNTO - PALMERA RESTAURANT,Mariscos,-11.866696,-77.0762945,PUENTE PIEDRA,40,4,156,Funcionando
2045,Quinoa Cafe,Cafeteria,-12.1058558,-77.0389569,SAN ISIDRO,44,21,96,Funcionando
2046,Restaurant Caporal Lucyana,Comida Peruana,-11.8964708,-77.033876,CARABAYLLO,50,13,124,Funcionando
2047,DON Basilio RestoBar,Comida Peruana,-11.8590693,-77.0456912,CARABAYLLO,43,18,83,Funcionando
2048,Avenida 8 restaurant,Comida Peruana,-11.8788063,-77.0305211,CARABAYLLO,42,11,142,Funcionando
2049,Tradiciones Ancashinas,Comida Peruana,-11.8794156,-77.0351806,CARABAYLLO,38,8,145,Funcionando
2050,El Buen Sabor,Comida Peruana,-11.8725813,-77.029045,CARABAYLLO,37,27,108,Funcionando
2051,BarBaros Pollos y Salchipapas,Fast-Food,-12.0744261,-77.090486,SAN MIGUEL,36,25,159,Funcionando
2052,Royal Chicken-Burger,Polleria,-11.9730973,-77.0723051,LOS OLIVOS,45,18,153,Funcionando
2053,Santoku sushi at Home,Comida Asiatica,-12.0688661,-77.0980606,SAN MIGUEL,44,30,108,Clausurado
2054,La Bajada comida rapida,Comida Mexicana,-12.0735042,-77.1005536,SAN MIGUEL,38,23,123,Funcionando
2055,Pizza Raul Maranga,Pizzeria,-12.0659413,-77.0975215,SAN MIGUEL,40,16,118,Funcionando
2056,Matilde Cocina Peruana Fusion,Comida Peruana,-12.1211729,-77.0318912,MIRAFLORES,44,18,166,Funcionando
2057,Bellavista,Comida Peruana,-12.1698962,-76.9305004,VILLA MARIA DEL TRIUNFO,38,3,116,Funcionando
2058,Zaika Indian Restaurante,Comida India,-12.1211948,-77.0329692,MIRAFLORES,46,21,123,Funcionando
2059,El Gran Cajamarquez,Comida Peruana,-12.0687671,-77.0489286,BREÃ‘A,42,18,83,Funcionando
2060,Mangos Restaurante,Comida Peruana,-12.1320583,-77.0305037,MIRAFLORES,45,24,141,Funcionando
2061,Kulcafe,Cafeteria,-12.1223116,-77.0323597,MIRAFLORES,46,13,88,Funcionando
2062,China Wok,Comida China,-11.994792,-77.061413,INDEPENDENCIA,39,6,113,Funcionando
2063,EmBarcadero 41,Mariscos,-12.1209343,-76.9964963,SANTIAGO DE SURCO,42,26,136,Funcionando
2064,Chinawok Salaverry,Comida China,-12.09038,-77.052378,JESUS MARIA,37,17,145,Funcionando
2065,El Cilindron,Parrilla,-12.1212203,-77.0040781,SURQUILLO,38,15,99,Funcionando
2066,Restaurante Rinconcito HuanuqueÃ±o,Comida Peruana,-11.8502802,-77.0890407,PUENTE PIEDRA,40,10,115,Funcionando
2067,La Salchipaperia,Fast-Food,-12.1012799,-77.0014565,SAN BORJA,33,16,100,Funcionando
2068,Larcomar,Fast-Food,-12.1319502,-77.0305149,MIRAFLORES,46,26,99,Funcionando
2069,La Calaca - Paletas Mexicanas,Postres,-12.121224,-77.032868,MIRAFLORES,44,10,84,Funcionando
2070,Estelar Apartamentos Bellavista,Comida Peruana,-12.121034,-77.0321018,MIRAFLORES,42,9,148,Funcionando
2071,La Choza Nautica,Mariscos,-12.0586958,-77.0423567,BREÃ‘A,39,5,114,Funcionando
2072,CausAndo Restaurant,Mariscos,-12.064857,-77.0507224,BREÃ‘A,46,17,160,Funcionando
2073,Restaurant Don Pasculi's,Comida Peruana,-12.0574212,-77.0438282,BREÃ‘A,43,8,167,Funcionando
2074,Payapar Restaurante,Comida Peruana,-12.0628773,-77.0541512,BREÃ‘A,46,19,141,Funcionando
2075,Restaurante Parada 14,Comida Peruana,-12.0624546,-77.0489302,BREÃ‘A,47,12,122,Funcionando
2076,rinconcito ferreÃ±afano,Comida Peruana,-12.0539372,-77.0478311,BREÃ‘A,43,22,125,Funcionando
2077,Liko's Restaurant,Comida Peruana,-12.0595372,-77.0434009,BREÃ‘A,44,27,118,Funcionando
2078,Pizzas Kikin,Pizzeria,-12.0599625,-77.0484857,BREÃ‘A,46,21,151,Funcionando
2079,Nuestro Secreto,Comida Peruana,-12.0638852,-77.0481049,BREÃ‘A,43,6,155,Funcionando
2080,Pasion Chiclayana Restaurant turistico,Comida Peruana,-12.0584815,-77.0423518,BREÃ‘A,42,16,105,Funcionando
2081,Mr Juva Restaurant,Fast-Food,-12.055425,-77.0493778,BREÃ‘A,43,11,134,Funcionando
2082,Dfina Restaurante,Comida Peruana,-12.056869,-77.0498184,BREÃ‘A,42,23,128,Funcionando
2083,Cebicheria Pepito,Mariscos,-12.0516481,-77.0499013,BREÃ‘A,46,4,85,Funcionando
2084,Los Delfines,Mariscos,-12.0553933,-77.0436535,BREÃ‘A,48,4,112,Funcionando
2085,Simon's,Mariscos,-12.0634692,-77.0477118,BREÃ‘A,42,11,133,Funcionando
2086,Chili's,Comida Mexicana,-12.0664638,-77.0476056,BREÃ‘A,42,5,155,Funcionando
2087,Restaurante Azato,Comida Peruana,-12.059494,-77.0434864,BREÃ‘A,41,28,111,Funcionando
2088,La Cocina Del Chato,Comida Peruana,-12.0557692,-77.0557706,BREÃ‘A,41,3,90,Funcionando
2089,Techy's,Comida Peruana,-12.0580365,-77.0484381,BREÃ‘A,43,17,145,Funcionando
2090,WARIKE NIKKEI,Comida Asiatica,-12.0583044,-77.0580717,BREÃ‘A,47,18,159,Funcionando
2091,El Ligurino S.A,Comida Peruana,-12.0597952,-77.0435001,BREÃ‘A,43,18,107,Funcionando
2092,El Campollo,Polleria,-12.0546206,-77.0461682,BREÃ‘A,42,28,126,Funcionando
2093,Las tinajas,Polleria,-12.0574726,-77.0516253,BREÃ‘A,44,11,145,Funcionando
2094,Cevicheria . El Sudado Del Rey,Mariscos,-12.0586316,-77.0424122,BREÃ‘A,48,11,99,Funcionando
2095,El Qumbalas,Comida Peruana,-12.0520569,-77.0433,BREÃ‘A,41,5,120,Funcionando
2096,Norky's,Polleria,-12.0548783,-77.048026,BREÃ‘A,42,13,149,Funcionando
2097,El Rodes,Polleria,-12.0644009,-77.0485536,BREÃ‘A,42,29,156,Funcionando
2098,Chato al Ajo,Pizzeria,-12.0571857,-77.0446197,BREÃ‘A,41,28,164,Funcionando
2099,Mr. Food - BreÃ±a,Comida Peruana,-12.0687153,-77.0497272,BREÃ‘A,44,23,107,Funcionando
2100,Club Sullana,Comida Peruana,-12.0659327,-77.0569176,BREÃ‘A,39,11,83,Funcionando
2101,Restaurante El Paladar,Comida Peruana,-12.0523633,-77.0435357,BREÃ‘A,40,28,129,Funcionando
2102,Corralito,Parrilla,-12.0572942,-77.0526015,BREÃ‘A,40,28,121,Funcionando
2103,Cevicheria Restaurant Pesca Del Dia,Mariscos,-12.0688976,-77.0502955,BREÃ‘A,46,15,131,Funcionando
2104,NCubiertos Resto-Bar,Comida Peruana,-12.060565,-77.056476,BREÃ‘A,42,13,103,Funcionando
2105,Pizza Raul BreÃ±a,Pizzeria,-12.0569031,-77.0515104,BREÃ‘A,41,25,167,Funcionando
2106,La Sazon de DoÃ±a Sol,Comida Peruana,-12.057061,-77.0503983,BREÃ‘A,42,29,88,Funcionando
2107,Restaurante BreÃ±a Sazon,Comida Peruana,-12.0669891,-77.0490154,BREÃ‘A,50,6,94,Funcionando
2108,Excelencia Pollos y Parrillas,Polleria,-12.0550052,-77.0500585,BREÃ‘A,43,4,119,Funcionando
2109,Restaurante Vegetariano Vida Y Salud,Comida Vegetariana,-12.0524035,-77.042733,BREÃ‘A,41,29,136,Funcionando
2110,JMB Rinconcito FerreÃ±afano,Mariscos,-12.0539524,-77.0478514,BREÃ‘A,40,28,112,Funcionando
2111,Rustica,Buffet,-12.054332,-77.056521,BREÃ‘A,41,24,126,Funcionando
2112,El Qumbala's,Buffet,-12.0546967,-77.0445337,BREÃ‘A,40,25,82,Funcionando
2113,Karioquito Chicken,Polleria,-12.0665212,-77.0524232,BREÃ‘A,42,21,133,Funcionando
2114,Cebicheria Punto & Sabor,Mariscos,-12.053198,-77.0518817,BREÃ‘A,43,30,155,Funcionando
2115,Cevicheria Manuel,Mariscos,-12.066165,-77.048855,BREÃ‘A,40,23,126,Funcionando
2116,Los tres chanchitos,Comida Peruana,-12.054436,-77.0440563,BREÃ‘A,42,9,168,Funcionando
2117,Pez Mancora,Mariscos,-12.0657191,-77.0493863,BREÃ‘A,43,27,160,Funcionando
2118,Chifa Con Fusion,Comida China,-12.0668461,-77.0487988,BREÃ‘A,42,8,165,Funcionando
2119,Cevicheria ATLANTIDA,Mariscos,-12.0549644,-77.0460204,BREÃ‘A,42,19,134,Funcionando
2120,El Cangrejito BeBe,Mariscos,-12.0575165,-77.0472978,BREÃ‘A,42,12,128,Funcionando
2121,La Cocina de la Mona,Comida Peruana,-12.0649521,-77.0502666,BREÃ‘A,50,29,87,Funcionando
2122,El Brasero,Comida Peruana,-12.0544659,-77.044115,BREÃ‘A,41,14,99,Funcionando
2123,La Verdad De Las Conchas Negras,Mariscos,-12.0571777,-77.0445047,BREÃ‘A,43,24,129,Funcionando
2124,Moshaco Grill,Parrilla,-12.0584904,-77.0538215,BREÃ‘A,39,27,170,Funcionando
2125,Polleria Brans Chicken,Polleria,-12.055465,-77.053892,BREÃ‘A,43,29,92,Funcionando
2126,Anticuchos D' Manuel Pionero,Parrilla,-12.0671284,-77.0595327,BREÃ‘A,45,15,160,Funcionando
